Wall time,Step,Value
1615369341.361503,5,1.1460614204406738
1615369344.978001,18,1.5200694799423218
1615369346.688675,24,0.9587503671646118
1615369351.205114,40,0.8787311911582947
1615369351.755496,42,0.9942711591720581
1615369352.686261,45,0.8563165664672852
1615369354.953256,53,0.9998394846916199
1615369355.843849,56,1.1326216459274292
1615369360.053491,71,0.8581847548484802
1615369360.849743,74,0.9810500144958496
1615369366.655703,94,0.8267537951469421
1615369370.742329,102,0.90045565366745
1615369372.113594,106,0.8138715624809265
1615369380.311547,126,0.9200354814529419
1615369384.831115,139,0.855872631072998
1615369390.711159,155,0.7304857969284058
1615369391.597387,158,0.7983282804489136
1615369394.045505,167,0.753314733505249
1615369396.962466,178,0.8895675539970398
1615369398.383903,183,0.7357110977172852
1615369398.932612,185,0.7695407867431641
1615369400.353126,190,0.752178430557251
1615369415.581508,229,0.6308653354644775
1615369417.400886,234,0.7405468821525574
1615369422.696465,249,0.6123312711715698
1615369424.55582,255,0.5800535678863525
1615369426.271495,260,0.5175415277481079
1615369428.172318,267,0.5256606936454773
1615369429.762203,273,0.5193213224411011
1615369435.504466,292,0.5307801961898804
1615369444.476538,308,0.5120620131492615
1615369445.128066,310,0.5869458913803101
1615369447.626275,318,0.5210384130477905
1615369451.393581,330,0.5510504245758057
1615369454.307135,339,0.4654160141944885
1615369456.878472,347,0.5958131551742554
1615369461.606217,363,0.5824784636497498
1615369462.678944,367,0.6415581703186035
1615369479.434241,421,0.5186000466346741
1615369479.678599,422,0.4466056227684021
1615369484.04873,439,0.4566723108291626
1615369484.794219,442,0.7274835109710693
1615369485.568921,445,0.7588273286819458
1615369489.554116,460,0.4384172856807709
1615369490.331631,463,0.44935083389282227
1615369490.589295,464,0.44815754890441895
1615369493.14931,474,0.4288461208343506
1615369497.534712,491,0.4167788028717041
1615369498.037478,493,0.4683215618133545
1615369505.830014,514,0.4102873206138611
1615369510.283546,531,0.39951175451278687
1615369511.586234,536,0.5605179667472839
1615369518.571604,563,0.6014488935470581
1615369521.217099,573,0.5151662230491638
1615369522.756011,579,0.38879501819610596
1615369523.278108,581,0.3761361837387085
1615369524.570493,586,0.37743815779685974
1615369524.850753,587,0.35941070318222046
1615369531.007079,602,0.42567139863967896
1615369535.735574,620,0.5545085668563843
1615369536.253249,622,0.33514341711997986
1615369539.371088,634,0.5169894695281982
1615369541.207385,641,0.344571590423584
1615369541.494794,642,0.6296733617782593
1615369541.985593,644,0.4251180589199066
1615369542.795189,647,0.31177258491516113
1615369543.294964,649,0.3742936849594116
1615369546.271472,661,0.41207271814346313
1615369548.81179,671,0.3183109164237976
1615369551.988841,683,0.380928099155426
1615369553.399629,688,0.31297457218170166
1615369562.353344,714,0.3192582130432129
1615369563.398316,718,0.2923133373260498
1615369564.371709,722,0.37858375906944275
1615369564.605268,723,0.331948459148407
1615369566.445826,730,0.2951659560203552
1615369568.673449,739,0.3543192744255066
1615369569.689066,743,0.33184340596199036
1615369570.723277,747,0.30589184165000916
1615369571.988836,752,0.2956685721874237
1615369573.07284,756,0.28504154086112976
1615369575.268271,765,0.2938365638256073
1615369576.273914,769,1.3112218379974365
1615369576.772398,771,0.2853946089744568
1615369577.330726,773,0.40283554792404175
1615369579.049718,780,0.9135980010032654
1615369580.271847,785,0.3195077180862427
1615369580.732737,787,0.294767826795578
1615369582.022646,792,0.33174368739128113
1615369582.554439,794,0.3465145528316498
1615369583.582166,798,0.2948727011680603
1615369586.874097,802,0.3186882734298706
1615369588.422337,808,0.2897754907608032
1615369588.683782,809,0.2866729497909546
1615369594.351153,832,0.27924272418022156
1615369595.371256,836,0.2949899137020111
1615369603.567316,869,0.265105664730072
1615369605.353773,876,0.25572559237480164
1615369606.905106,882,0.2680898904800415
1615369610.602208,896,0.2939956784248352
1615369611.536232,900,0.2556643784046173
1615369615.49882,907,0.2728368043899536
1615369616.018289,909,0.30786851048469543
1615369617.606835,915,0.2857567071914673
1615369618.071759,917,0.26169028878211975
1615369621.518835,931,0.2540687918663025
1615369621.800097,932,0.27768978476524353
1615369624.348552,942,0.3257087469100952
1615369625.023301,945,0.2857922315597534
1615369627.266969,954,0.2651239037513733
1615369628.230052,958,0.30543896555900574
1615369629.26553,962,0.2556505799293518
1615369631.536092,971,0.2677306830883026
1615369631.816427,972,0.26210519671440125
1615369633.362525,978,0.3525257110595703
1615369633.645234,979,0.23766779899597168
1615369634.916295,984,0.2924308478832245
1615369641.773382,1002,0.33056962490081787
1615369642.587981,1005,0.27288901805877686
1615369644.833878,1014,0.28832322359085083
1615369652.564813,1044,0.238447904586792
1615369655.94619,1057,0.2572866976261139
1615369657.46151,1063,0.2443213313817978
1615369658.186581,1066,0.24766473472118378
1615369658.661176,1068,0.23822402954101562
1615369659.740181,1072,0.2517181634902954
1615369661.337863,1078,0.22291836142539978
1615369662.538707,1083,0.42769908905029297
1615369665.147981,1093,0.2203407734632492
1615369666.684608,1099,0.4744817912578583
1615369670.290024,1104,0.24081557989120483
1615369672.940577,1114,3.740070104598999
1615369674.201417,1119,0.2856627404689789
1615369683.514803,1156,0.2277223914861679
