Wall time,Step,Value
1615454054.814262,18,0.8246817588806152
1615454055.94764,24,0.825579047203064
1615454059.390438,42,0.8220123648643494
1615454059.980016,45,0.8200269937515259
1615454062.048801,56,0.8229717016220093
1615454064.978756,71,0.8234357833862305
1615454065.60141,74,0.8312056064605713
1615454069.3048,94,0.7998489141464233
1615454081.997177,155,0.7862461805343628
1615454082.63292,158,0.7674886584281921
1615454084.377324,167,0.7767745852470398
1615454087.523757,183,0.7294244766235352
1615454097.582991,229,0.722528338432312
1615454098.537926,234,0.7446068525314331
1615454102.426964,255,0.6584888696670532
1615454103.320381,260,0.6891476511955261
1615454104.602504,267,0.6878661513328552
1615454105.667784,273,0.6353886723518372
1615454113.113673,308,0.6198146343231201
1615454113.439857,310,0.6695463061332703
1615454114.854668,318,0.5822679996490479
1615454118.49105,339,0.5393936038017273
1615454119.832095,347,0.5634069442749023
1615454123.235579,367,0.5407075881958008
1615454133.835976,421,0.4753008782863617
1615454133.986769,422,0.4605552554130554
1615454137.391574,442,0.40131253004074097
1615454137.920075,445,0.432303786277771
1615454140.620929,460,0.5084919333457947
1615454141.130875,463,0.43878841400146484
1615454141.31756,464,0.4085962772369385
1615454143.034611,474,0.42143625020980835
1615454146.307472,493,0.40489619970321655
1615454151.336851,514,0.4678533673286438
1615454155.114386,536,0.4099132716655731
1615454159.892086,563,0.3972254693508148
1615454161.577968,573,0.38158494234085083
1615454162.600383,579,0.37186384201049805
1615454163.826372,586,0.3761579990386963
1615454164.002204,587,0.41811513900756836
1615454170.967866,620,0.37621352076530457
1615454173.437875,634,0.38273486495018005
1615454174.648941,641,0.37758374214172363
1615454174.832536,642,0.37861859798431396
1615454175.171929,644,0.3848037123680115
1615454175.720067,647,0.36933761835098267
1615454176.057249,649,0.33483442664146423
1615454178.104763,661,0.33784908056259155
1615454179.864446,671,0.40925759077072144
1615454188.919956,714,0.33670684695243835
1615454190.320697,722,0.32472795248031616
1615454191.798565,730,0.3311561644077301
1615454195.505377,752,0.34975776076316833
1615454196.155031,756,0.3880111873149872
1615454197.724537,765,0.355598509311676
1615454198.412039,769,0.39744704961776733
1615454198.753626,771,0.38584861159324646
1615454200.316788,780,0.3282538652420044
1615454201.125417,785,0.33738502860069275
1615454201.440664,787,0.38456958532333374
1615454202.255679,792,0.339313805103302
