Wall time,Step,Value
1615410103.87361,5,1.230112910270691
1615410196.023369,18,1.2038987874984741
1615410238.155802,24,1.1310789585113525
1615410349.725766,40,0.9723765850067139
1615410363.584581,42,0.9498254656791687
1615410384.288044,45,1.165126085281372
1615410398.075259,47,0.9783406257629395
1615410439.276003,53,0.879345178604126
1615410459.831756,56,0.9182949066162109
1615410521.15044,65,0.8740240931510925
1615410561.947915,71,0.8248039484024048
1615410575.461531,73,0.8302617073059082
1615410582.219492,74,0.8511089086532593
1615410616.084935,79,0.837986946105957
1615410670.067536,87,0.8076213598251343
1615410717.244442,94,0.835159957408905
1615410771.04733,102,0.8201907873153687
1615410791.179865,105,0.7954103350639343
1615410797.914333,106,0.8881896734237671
1615410844.852626,113,0.8665033578872681
1615410878.328177,118,0.8009054064750671
1615410931.844985,126,0.7933865785598755
1615411018.906917,139,0.8276113271713257
1615411092.543744,150,0.8057696223258972
1615411126.066376,155,0.7908968329429626
1615411146.101306,158,0.7723784446716309
1615411206.247745,167,0.7716559767723083
1615411212.933344,168,1.2111318111419678
1615411280.040114,178,0.7651379108428955
1615411313.485661,183,0.7688422203063965
1615411326.821653,185,0.7607005834579468
1615411333.548448,186,0.7657015323638916
1615411360.38479,190,0.8005515933036804
1615411414.036319,198,0.8730405569076538
1615411467.746081,206,0.7541720867156982
1615411474.468257,207,0.7491487264633179
1615411508.084768,212,0.7701897621154785
1615411581.790809,223,0.7421759366989136
1615411622.05475,229,0.7385635375976562
1615411655.604072,234,0.753911018371582
1615411675.689182,237,0.7612900137901306
1615411756.191037,249,0.724606454372406
1615411796.551786,255,0.724685549736023
1615411830.079261,260,0.7246197462081909
1615411850.239073,263,0.7205039858818054
1615411877.120875,267,0.7300535440444946
1615411903.912363,271,0.7142196893692017
1615411917.295376,273,0.7231650352478027
1615412044.949886,292,0.7198795080184937
1615412078.595519,297,0.7685129642486572
1615412085.206747,298,0.6991297006607056
1615412118.74206,303,0.7032527327537537
1615412152.314726,308,0.6956852674484253
1615412165.755637,310,0.6981626749038696
1615412219.377565,318,0.6914398074150085
1615412226.154275,319,0.7040170431137085
1615412273.18125,326,0.7038183212280273
1615412279.909083,327,0.6868108510971069
1615412300.005506,330,0.7053856253623962
1615412360.382804,339,0.690299391746521
1615412414.045866,347,0.6938838958740234
1615412521.228239,363,0.6851286888122559
1615412548.002224,367,0.6790186762809753
1615412588.268011,373,0.6679303646087646
1615412615.000477,377,0.662563681602478
1615412628.417784,379,0.6638099551200867
1615412715.75301,392,0.6408119201660156
1615412822.880055,408,0.653139591217041
1615412910.139786,421,0.6455191969871521
1615412916.869492,422,0.6439142227172852
1615412930.198328,424,0.6411079168319702
1615412970.54634,430,0.647339940071106
1615413030.869,439,0.6569622755050659
1615413044.308269,441,0.6305280923843384
1615413051.049761,442,0.6214410662651062
1615413071.236922,445,0.6435525417327881
1615413111.59887,451,0.6450955271720886
1615413171.973953,460,0.634833812713623
1615413192.060558,463,0.6318972110748291
1615413198.785348,464,0.6332762241363525
1615413265.921901,474,0.6405119299888611
1615413366.481318,489,0.6204688549041748
1615413379.904089,491,0.6380789279937744
1615413393.351712,493,0.6167567372322083
1615413487.312753,507,0.6386390924453735
1615413520.858457,512,0.6103209257125854
1615413534.215177,514,0.6087198257446289
1615413554.341774,517,0.6058257818222046
1615413608.028827,525,0.5991213321685791
1615413648.278602,531,0.6006247997283936
1615413661.721132,533,0.6078809499740601
1615413681.815424,536,0.5953317880630493
1615413722.055308,542,0.5836764574050903
1615413755.695452,547,0.6019225716590881
1615413822.782635,557,0.5906456112861633
1615413863.062736,563,0.6266331076622009
1615413903.295692,569,0.6157943606376648
1615413930.090509,573,0.6029953360557556
1615413970.251396,579,0.5929700136184692
1615413983.724368,581,0.6144698858261108
1615413990.458934,582,0.6130954623222351
1615414003.933893,584,0.6553442478179932
1615414017.348382,586,0.6145613193511963
1615414024.014603,587,0.6289708018302917
1615414057.50462,592,0.5857352018356323
1615414064.163811,593,0.6074578762054443
1615414124.434357,602,0.6223407983779907
1615414164.542907,608,0.5941847562789917
1615414177.868303,610,0.5850646495819092
1615414211.372198,615,0.5936413407325745
1615414244.859944,620,0.6022095680236816
1615414258.274821,622,0.5760093331336975
1615414338.67867,634,0.589885950088501
1615414385.433754,641,0.5840429067611694
1615414392.154444,642,0.5819777846336365
1615414405.541711,644,0.5676258206367493
1615414418.952071,646,0.589089035987854
1615414425.704491,647,0.5984805822372437
1615414439.05217,649,0.5827511548995972
1615414519.440406,661,0.581730306148529
1615414539.530566,664,0.5832168459892273
1615414566.345327,668,0.5787606239318848
1615414586.397557,671,0.5693339109420776
1615414606.475177,674,0.5667600631713867
1615414633.231653,678,0.5803934335708618
1615414639.891875,679,0.595032811164856
1615414666.595214,683,0.5981372594833374
1615414700.039658,688,0.5702182054519653
1615414706.736602,689,0.6098670959472656
1615414773.507403,699,0.5695299506187439
1615414800.240422,703,0.5793629288673401
1615414820.246754,706,0.5668061375617981
1615414873.735714,714,0.5730686187744141
1615414900.554367,718,0.5681756734848022
1615414920.601331,721,0.5701729655265808
1615414927.261419,722,0.5784973502159119
1615414933.8775,723,0.5594488382339478
1615414980.757054,730,0.5751609206199646
1615415020.76919,736,0.589739978313446
1615415034.166729,738,0.553244948387146
1615415040.822816,739,0.5871126651763916
1615415067.500626,743,0.5680660009384155
1615415094.259123,747,0.5595466494560242
1615415114.312761,750,0.5585491061210632
1615415121.003021,751,0.5467945337295532
1615415127.612118,752,0.5688784122467041
1615415154.4822,756,0.5459415316581726
1615415214.579323,765,0.5534490942955017
1615415241.361177,769,0.5356895923614502
1615415248.086727,770,0.5493300557136536
1615415254.783999,771,0.5592397451400757
1615415268.133403,773,0.5525183081626892
1615415274.831099,774,0.5779532194137573
1615415314.964316,780,0.628612756729126
1615415341.681331,784,0.5459944009780884
1615415348.342983,785,0.5523669719696045
1615415361.757218,787,0.5571245551109314
1615415375.106619,789,0.5586039423942566
1615415395.18798,792,0.5385675430297852
1615415401.905151,793,0.5438341498374939
1615415408.591625,794,0.5502881407737732
1615415415.31048,795,0.5537729263305664
1615415435.3658,798,0.5498175621032715
1615415462.133327,802,95.73906707763672
1615415495.673762,807,0.6089245080947876
1615415502.386979,808,0.6264829039573669
1615415509.179726,809,0.6119222044944763
1615415549.44703,815,0.6072020530700684
1615415616.448526,825,0.6147237420082092
1615415663.264745,832,0.5696039199829102
1615415690.046955,836,0.5970910787582397
1615415703.451609,838,0.5669376850128174
1615415736.925895,843,0.5747637748718262
1615415897.543507,867,0.6251646280288696
1615415911.036604,869,0.5519518256187439
1615415917.743708,870,0.5481929183006287
1615415944.419768,874,0.5490314960479736
1615415957.84915,876,0.5458515882492065
1615415984.535911,880,0.5594294667243958
1615415997.97551,882,0.5469009280204773
1615416051.538717,890,0.5386778116226196
1615416091.79799,896,0.5438737869262695
1615416118.523237,900,0.5456070899963379
1615416165.498968,907,0.5528178215026855
1615416178.920074,909,0.5768167972564697
1615416219.244914,915,0.5337349772453308
1615416232.579683,917,0.5492247343063354
1615416252.70089,920,0.5440735220909119
1615416259.396492,921,0.553024172782898
1615416272.726961,923,0.5380147695541382
1615416326.40881,931,0.5351949334144592
1615416333.123918,932,0.5458207130432129
1615416353.069198,935,0.5330801010131836
1615416400.020575,942,0.5171641707420349
1615416420.226713,945,0.5225518941879272
1615416480.635353,954,0.5271228551864624
1615416494.103659,956,0.5389100313186646
