Wall time,Step,Value
1615251178.382119,18,0.6474646925926208
1615251273.05836,42,0.620144248008728
1615251284.821845,45,0.63104248046875
1615251386.363659,71,0.6173710823059082
1615251476.155025,94,0.5807181596755981
1615251714.135126,155,0.557239294052124
1615251725.832808,158,0.5699079036712646
1615251760.941655,167,0.5206016302108765
1615252002.661943,229,0.5067470073699951
1615252022.160131,234,0.5194532871246338
1615252104.060748,255,0.5010366439819336
1615252150.886048,267,0.5332876443862915
1615252174.297808,273,0.4756505489349365
1615252310.873025,308,0.4843435287475586
1615252318.680079,310,0.4740518033504486
1615252349.900396,318,0.49365362524986267
1615252463.075626,347,0.4913407266139984
1615252541.151566,367,0.47580093145370483
1615252751.933609,421,0.46527060866355896
1615252904.162368,460,0.4881943464279175
1615252958.81252,474,0.4787864685058594
1615253200.857958,536,0.4694436490535736
1615253306.265313,563,0.46318769454956055
1615253368.751627,579,0.46778175234794617
1615253396.091432,586,0.45960959792137146
1615253399.995796,587,0.4741511344909668
1615253528.86135,620,0.46195241808891296
1615253583.540574,634,0.4637656807899475
1615253634.291608,647,0.45817750692367554
1615253688.946818,661,0.4637930393218994
1615253727.985238,671,0.4575886130332947
1615253895.850802,714,0.4479440152645111
1615253927.080321,722,0.45245909690856934
1615253958.304058,730,0.4471043050289154
1615254094.942057,765,0.46589040756225586
1615254110.556058,769,0.4422755837440491
1615254118.365543,771,0.46867796778678894
1615254173.014996,785,0.45133495330810547
1615254180.819349,787,0.4300156235694885
1615254208.144027,794,0.4293154180049896
1615254239.375919,802,0.4244241714477539
1615254262.79756,808,0.4493809938430786
1615254372.114769,836,0.429851770401001
1615254797.66368,945,0.43246138095855713
1615254899.187759,971,0.4378538727760315
1615254903.093284,972,0.4678858518600464
1615254926.517727,978,0.4374985694885254
1615254949.949133,984,0.44818422198295593
1615255020.21551,1002,0.4331485629081726
1615255031.927311,1005,0.43062782287597656
1615255067.070256,1014,0.4305662512779236
1615255258.374976,1063,0.43600353598594666
1615255270.085687,1066,0.436078280210495
1615255316.94226,1078,0.43018871545791626
1615255375.495827,1093,0.43995118141174316
1615255398.921158,1099,0.42091578245162964
1615255418.439723,1104,0.44586825370788574
1615255621.446035,1156,0.42879030108451843
1615255640.971575,1161,0.417177677154541
1615255644.875128,1162,0.41964754462242126
1615255715.145554,1180,0.4219699800014496
1615255765.893704,1193,0.4126462936401367
1615255964.977815,1244,0.43702587485313416
1615256031.3328,1261,0.43580085039138794
1615256246.027126,1316,0.4163169860839844
1615256257.732309,1319,0.42048153281211853
1615256312.367387,1333,0.41239437460899353
1615256327.977725,1337,0.41632983088493347
1615256515.316477,1385,0.40877601504325867
1615256542.636969,1392,0.4141857624053955
1615256628.490167,1414,0.41007256507873535
1615256675.321332,1426,0.4247223734855652
1615256714.353079,1436,0.4087633788585663
1615256831.451325,1466,0.40311405062675476
1615256874.38573,1477,0.4098769426345825
1615256929.035341,1491,0.4105563163757324
1615257053.942215,1523,0.40100106596946716
1615257167.138414,1552,0.4053322672843933
1615257229.590376,1568,0.4050639271736145
1615257292.047591,1584,0.40840134024620056
1615257307.659821,1588,0.40853351354599
