Wall time,Step,Value
1615343200.383114,18,0.8704573512077332
1615343205.41363,42,0.8517669439315796
1615343206.041989,45,0.8165816068649292
1615343210.992515,71,0.8165776133537292
1615343215.367431,94,0.7350953817367554
1615343227.402763,155,2.0434112548828125
1615343227.897656,158,0.6721335649490356
1615343229.565107,167,0.7987675666809082
1615343242.013132,229,0.6009221076965332
1615343242.916018,234,0.5774316787719727
1615343246.743461,255,0.576327383518219
1615343248.905929,267,0.5663763284683228
1615343250.030164,273,0.967228353023529
1615343259.521851,308,0.602307140827179
1615343259.891969,310,0.5686203241348267
1615343261.344766,318,0.5594176054000854
1615343266.760988,347,0.6392414569854736
1615343270.296586,367,0.5612982511520386
1615343282.888301,421,0.5295490622520447
1615343290.552956,460,0.5276049375534058
1615343293.194223,474,0.5230411291122437
1615343307.837796,536,0.4771859645843506
1615343313.01478,563,0.4555777907371521
1615343316.198377,579,0.45751357078552246
1615343317.497439,586,0.44147247076034546
1615343317.667227,587,0.4746081233024597
1615343325.772228,620,0.4016595780849457
1615343328.406902,634,0.4130914807319641
1615343330.798954,647,0.40648889541625977
1615343333.477961,661,0.44534599781036377
1615343335.341761,671,0.41951784491539
1615343345.324138,714,0.3961476981639862
1615343346.853229,722,0.36442673206329346
1615343348.436534,730,0.3940976560115814
1615343354.966909,765,0.3518953323364258
1615343355.656581,769,0.3455875813961029
1615343356.049476,771,0.34261035919189453
1615343358.937343,785,0.36081773042678833
1615343359.336364,787,0.3557915687561035
1615343360.624235,794,0.3410089910030365
1615343363.829111,802,0.4021901488304138
1615343364.925419,808,0.5114795565605164
1615343370.026251,836,0.5280758142471313
1615343391.723098,945,0.3383762538433075
1615343396.47475,971,0.31880074739456177
1615343396.661222,972,0.3456566035747528
1615343397.858749,978,0.3412961959838867
1615343398.989628,984,0.3360801637172699
1615343403.728029,1002,0.35808610916137695
1615343404.229448,1005,0.30677103996276855
1615343405.828354,1014,0.30277371406555176
1615343414.731333,1063,0.34219104051589966
1615343415.300694,1066,0.2769719958305359
1615343417.481415,1078,0.3911752700805664
1615343420.233925,1093,0.2799077033996582
1615343421.367892,1099,0.3791145086288452
1615343423.925033,1104,0.2435041069984436
1615343433.599317,1156,0.24769948422908783
1615343434.470093,1161,0.2837378978729248
1615343434.654499,1162,0.267619252204895
1615343438.01775,1180,0.26120954751968384
1615343440.425111,1193,0.29208630323410034
1615343450.886361,1244,0.2554240822792053
1615343454.010497,1261,0.2471943199634552
1615343465.566909,1316,0.23536738753318787
1615343466.12284,1319,0.26209381222724915
1615343468.618865,1333,0.230156809091568
1615343469.338429,1337,0.22186397016048431
1615343478.209094,1385,0.23245345056056976
1615343479.496602,1392,0.1904514729976654
1615343484.904438,1414,0.19608533382415771
1615343487.117542,1426,0.20837800204753876
1615343489.047505,1436,0.2085309475660324
1615343494.584993,1466,0.14709192514419556
1615343496.632916,1477,0.19103196263313293
1615343499.190398,1491,0.16762638092041016
1615343506.503504,1523,0.2021685093641281
1615343511.909159,1552,0.10863575339317322
1615343514.85323,1568,0.20293566584587097
1615343517.743136,1584,0.15555313229560852
1615343518.453287,1588,0.17929667234420776
1615343522.735352,1605,0.09886937588453293
1615343529.2032,1640,0.11453597992658615
1615343536.707438,1682,0.167944997549057
1615343538.355453,1691,0.08904623240232468
1615343541.541334,1702,0.12248648703098297
1615343542.894528,1709,0.12139500677585602
1615343544.579902,1718,0.11439456790685654
1615343547.1491,1732,0.056848570704460144
1615343547.528608,1734,0.1489459127187729
1615343548.050858,1737,0.11100214719772339
1615343555.994273,1781,0.09787797927856445
1615343565.332153,1826,0.06867994368076324
1615343568.520566,1844,0.11954440921545029
1615343570.147045,1853,0.05334201082587242
1615343572.587971,1866,0.06954117119312286
1615343573.143237,1869,0.07426860928535461
1615343574.640167,1877,0.04450802132487297
1615343583.122427,1917,0.03135722875595093
1615343586.231581,1934,0.031154815107584
1615343588.111,1944,0.023836389183998108
1615343588.667184,1947,0.00039522157749161124
1615343599.80951,2001,0.016675006598234177
1615343602.002724,2013,0.06404239684343338
1615343606.23106,2036,0.1252964735031128
1615343613.615582,2076,0.09416940808296204
1615343613.790624,2077,0.03834955394268036
1615343615.254446,2085,0.06645359098911285
1615343616.05458,2089,0.037614502012729645
1615343617.330982,2096,0.07972455024719238
1615343628.015388,2149,0.062433309853076935
1615343629.279285,2156,0.0022594756446778774
1615343635.032091,2187,0.029242735356092453
1615343635.725531,2191,0.07492710649967194
1615343637.103265,2199,0.023598572239279747
1615343639.513322,2207,0.050758104771375656
1615343640.220269,2211,0.03284072503447533
1615343643.740847,2231,0.0002406745043117553
1615343644.726705,2236,0.0002679800381883979
1615343644.892577,2237,8.369694114662707e-05
1615343648.539385,2257,0.00022045608784537762
1615343649.393849,2262,0.01656791940331459
1615343652.794627,2281,0.008936791680753231
1615343655.595987,2297,0.008285094052553177
1615343658.589862,2307,0.016098830848932266
1615343660.725262,2319,0.00029541371623054147
1615343665.47844,2345,0.00030238088220357895
1615343667.088315,2354,0.01616787724196911
1615343673.323707,2389,0.04721138998866081
1615343673.482258,2390,0.0011068008607253432
1615343673.874775,2392,0.09570153802633286
1615343682.827328,2436,0.0009479501750320196
1615343684.219522,2444,0.2797648310661316
1615343685.809286,2453,0.0895075798034668
1615343686.166627,2455,0.0476444736123085
1615343687.059646,2460,0.42532679438591003
1615343691.56794,2485,0.01612652651965618
1615343691.739259,2486,0.00020436056365724653
1615343693.598407,2496,0.016197510063648224
1615343694.023588,2498,1.559196949005127
1615343695.938259,2503,0.008555152453482151
1615343698.503902,2517,2.9205453756731004e-05
1615343699.497933,2523,2.6252426323480904e-05
1615343701.075707,2532,4.215129229123704e-05
1615343703.832118,2547,0.03797895088791847
1615343704.919708,2553,1.724509274936281e-05
1615343715.707827,2606,0.03748847544193268
1615343730.154223,2685,0.01618926227092743
1615343734.567812,2703,0.023859556764364243
1615343741.527616,2740,0.015983298420906067
1615343744.17211,2754,0.016056111082434654
1615343750.647829,2789,3.5394095903029665e-06
1615343766.651044,2872,1.9269129552412778e-05
1615343771.040947,2896,1.524309664091561e-05
1615343785.251634,2967,3.73185457647196e-07
1615343786.619393,2975,3.8127163861645386e-06
1615343794.289488,3011,0.024804769083857536
1615343799.330659,3038,6.585701157746371e-07
1615343799.894375,3041,9.72159887169255e-06
1615343810.877774,3099,0.00022677361266687512
1615343823.516848,3161,0.03753932565450668
1615343826.49399,3177,3.1331787795352284e-06
1615343829.922345,3195,3.076801817769592e-07
1615343830.120861,3196,2.375618350924924e-06
1615343837.656399,3230,9.510904419585131e-08
1615343839.587778,3240,0.016253627836704254
1615343840.159761,3243,0.11778174340724945
1615343840.364732,3244,1.8510036170482635e-05
1615343840.730966,3246,0.01603289507329464
1615343840.916637,3247,0.01678532361984253
1615343853.397884,3305,5.145771865500137e-06
1615343861.259288,3345,0.20968428254127502
1615343866.961252,3376,7.265534350153757e-06
1615343872.999229,3403,3.13425698550418e-05
1615343873.966073,3408,0.008335856720805168
1615343877.93652,3430,1.0279923117195722e-05
1615343881.274987,3449,3.54943892943993e-07
1615343884.025201,3464,0.011836515739560127
1615343886.885952,3480,0.008665721863508224
1615343893.284734,3509,7.989405276020989e-06
1615343893.863563,3512,9.18727891985327e-06
1615343898.547862,3537,1.0685357665352058e-06
1615343909.919676,3600,0.07019445300102234
1615343914.177668,3618,1.6512871070517576e-07
1615343914.563281,3620,0.030043020844459534
1615343914.919828,3622,1.1946631275350228e-06
1615343915.98146,3628,0.008317152038216591
1615343921.404587,3656,0.0002870829193852842
1615343924.1553,3670,6.842869311185495e-07
1615343935.666321,3726,0.0007960430812090635
1615343936.390414,3730,0.03310828655958176
1615343938.289919,3741,1.2110757779737469e-05
1615343947.695254,3793,6.487533028121106e-06
1615343952.684206,3814,3.5108311635667633e-07
1615343953.629271,3819,4.049387644045055e-05
1615343954.0044,3821,0.008210834115743637
1615343955.744764,3831,3.6634526168199955e-06
1615343961.723493,3864,1.8773371834868158e-07
1615343963.844836,3876,5.599807764156139e-07
1615343974.735514,3928,6.173881672566495e-08
1615343979.879265,3956,1.0953725393392233e-07
1615343985.198295,3984,2.6759460070024943e-07
1615343993.150556,4022,0.06047503277659416
1615343995.27852,4033,0.0001789888192433864
1615343995.866236,4036,0.0021572329569607973
1615344006.963647,4093,1.4847228158032522e-07
1615344007.941766,4098,1.4733868169969355e-07
1615344011.123318,4109,5.973810175419203e-07
1615344025.217677,4182,3.965219264046027e-08
1615344027.520265,4194,3.1644729059365773e-09
1615344027.859288,4196,5.059170860022277e-09
1615344029.711503,4201,0.18973779678344727
1615344029.89519,4202,2.72817821667104e-08
1615344034.626482,4227,3.0289243113656994e-08
1615344035.540288,4232,3.144960558643106e-08
1615344036.0862,4235,1.5376226656371728e-06
1615344037.517949,4243,1.9450983046453985e-08
1615344041.210125,4263,7.483128865715116e-05
1615344041.790967,4266,8.744542583372095e-07
1615344044.745962,4282,0.008194836787879467
1615344049.870085,4304,9.132241984843859e-07
1615344052.168011,4317,6.750967145308095e-07
1615344052.535815,4319,1.8898892449215055e-05
1615344061.766557,4369,1.8832841064408967e-08
1615344066.249937,4393,7.170157245717235e-10
1615344067.564657,4400,3.57773359382918e-07
1615344069.783464,4406,0.01689283549785614
1615344074.248486,4430,2.6324487407691777e-06
1615344074.851689,4433,7.87007309099863e-07
